load,price,solar
78.72,42.0,393.0
81.52,41.0,373.0
81.3,42.0,322.0
78.31,44.0,247.0
77.37,47.0,157.0
74.18,50.0,68.0
72.14,50.0,16.0
70.03,47.0,1.0
67.97,48.0,0.0
61.61,40.0,0.0
59.49,38.0,0.0
55.82,35.0,0.0
56.41,33.0,0.0
53.1,31.0,0.0
54.55,31.0,0.0
59.12,31.0,1.0
69.21,38.0,22.0
77.62,48.0,86.0
82.36,49.0,168.0
82.15,49.0,258.0
83.82,49.0,339.0
83.72,49.0,385.0
80.63,46.0,413.0
80.09,44.0,414.0
79.69,42.0,406.0
77.77,43.0,371.0
77.97,45.0,309.0
77.57,48.0,236.0
77.45,51.0,153.0
74.98,54.0,67.0
71.74,51.0,16.0
70.45,50.0,1.0
68.32,48.0,0.0
62.05,43.0,0.0
59.31,43.0,0.0
56.53,38.0,0.0
55.94,35.0,0.0
54.96,32.0,0.0
55.42,32.0,0.0
59.99,36.0,1.0
69.53,45.0,22.0
77.52,54.0,89.0
81.51,59.0,175.0
83.62,59.0,271.0
84.06,57.0,353.0
83.62,56.0,408.0
82.34,53.0,436.0
81.06,48.0,438.0
78.53,47.0,403.0
78.39,49.0,357.0
76.59,52.0,297.0
75.51,55.0,215.0
77.26,62.0,136.0
74.71,64.0,57.0
71.07,57.0,13.0
68.16,53.0,1.0
65.55,53.0,0.0
59.86,45.0,0.0
57.69,36.0,0.0
54.16,34.0,0.0
54.84,33.0,0.0
54.08,31.0,0.0
52.48,32.0,0.0
55.58,34.0,0.0
66.65,43.0,15.0
74.87,53.0,69.0
79.22,56.0,138.0
76.18,55.0,209.0
78.23,56.0,274.0
80.65,56.0,315.0
78.53,53.0,306.0
78.74,51.0,306.0
78.16,50.0,299.0
78.34,51.0,271.0
77.38,52.0,228.0
77.87,53.0,175.0
74.72,54.0,114.0
72.95,55.0,47.0
69.99,53.0,10.0
66.04,50.0,0.0
62.97,49.0,0.0
60.95,43.0,0.0
58.76,38.0,0.0
55.46,37.0,0.0
54.42,35.0,0.0
53.06,34.0,0.0
55.19,34.0,0.0
59.2,37.0,0.0
68.62,42.0,16.0
76.99,52.0,67.0
80.56,52.0,129.0
80.32,52.0,196.0
79.62,51.0,256.0
79.64,52.0,300.0
76.97,50.0,327.0
74.88,48.0,335.0
72.9,47.0,324.0
71.6,47.0,295.0
71.73,48.0,246.0
71.08,49.0,182.0
72.71,48.0,113.0
69.73,49.0,47.0
69.26,47.0,11.0
66.35,45.0,0.0
64.94,43.0,0.0
60.91,37.0,0.0
57.29,30.0,0.0
53.47,26.0,0.0
51.67,24.0,0.0
50.25,23.0,0.0
49.68,22.0,0.0
50.15,22.0,0.0
52.39,24.0,15.0
57.73,27.0,63.0
62.32,27.0,120.0
65.34,29.0,184.0
66.97,28.0,246.0
68.68,26.0,300.0
66.32,22.0,317.0
63.69,15.0,307.0
62.81,12.0,294.0
62.32,11.0,263.0
61.0,10.0,217.0
63.35,12.0,176.0
62.99,15.0,115.0
60.77,17.0,48.0
57.63,18.0,11.0
47.81,16.0,0.0
46.12,16.0,0.0
46.07,11.0,0.0
47.95,2.0,0.0
43.98,5.0,0.0
45.3,1.0,0.0
44.15,-0.0,0.0
43.74,-1.0,0.0
43.44,-0.0,1.0
44.36,1.0,22.0
48.54,10.0,88.0
52.18,14.0,171.0
54.13,15.0,257.0
55.82,15.0,344.0
56.17,15.0,410.0
53.74,15.0,446.0
53.22,13.0,452.0
52.74,14.0,438.0
52.88,15.0,397.0
53.81,18.0,330.0
55.7,27.0,242.0
55.76,34.0,148.0
54.2,37.0,64.0
55.48,36.0,15.0
55.19,37.0,0.0
56.0,39.0,0.0
51.58,33.0,0.0
48.88,30.0,0.0
45.23,26.0,0.0
44.44,25.0,0.0
45.74,21.0,0.0
48.63,21.0,0.0
55.25,23.0,0.0
62.3,31.0,11.0
71.28,33.0,60.0
76.31,36.0,124.0
77.28,39.0,194.0
78.78,38.0,264.0
79.66,36.0,304.0
77.13,34.0,309.0
75.2,32.0,305.0
75.11,30.0,289.0
74.78,30.0,259.0
72.7,29.0,215.0
74.8,31.0,166.0
71.11,33.0,119.0
69.03,34.0,60.0
66.98,32.0,16.0
66.48,32.0,0.0
63.59,31.0,0.0
58.63,27.0,0.0
56.4,21.0,0.0
51.32,18.0,0.0
49.56,16.0,0.0
47.8,14.0,0.0
49.02,15.0,0.0
53.8,18.0,0.0
61.52,26.0,19.0
66.87,31.0,73.0
68.62,35.0,142.0
71.13,32.0,220.0
72.6,29.0,290.0
74.54,28.0,338.0
71.14,27.0,361.0
70.76,24.0,360.0
69.81,20.0,331.0
66.55,20.0,282.0
66.61,20.0,225.0
64.72,27.0,167.0
65.18,33.0,111.0
63.14,37.0,51.0
65.5,35.0,12.0
64.08,35.0,0.0
60.1,34.0,0.0
56.11,30.0,0.0
54.52,22.0,0.0
52.13,20.0,0.0
50.64,19.0,0.0
48.32,17.0,0.0
47.25,18.0,0.0
49.01,21.0,0.0
57.02,29.0,13.0
66.31,36.0,55.0
69.72,38.0,102.0
70.29,36.0,158.0
72.64,34.0,214.0
73.65,34.0,248.0
68.2,30.0,262.0
65.49,28.0,278.0
62.79,26.0,275.0
60.93,25.0,253.0
64.55,24.0,217.0
68.23,27.0,164.0
66.43,30.0,104.0
65.66,32.0,45.0
62.41,29.0,11.0
61.01,28.0,0.0
55.76,27.0,0.0
48.45,20.0,0.0
48.82,16.0,0.0
44.92,15.0,0.0
43.75,13.0,0.0
41.44,12.0,0.0
42.18,12.0,0.0
46.77,17.0,0.0
56.24,24.0,16.0
63.67,30.0,71.0
66.28,31.0,139.0
65.18,29.0,206.0
67.0,27.0,259.0
68.75,27.0,296.0
65.89,26.0,318.0
65.53,25.0,318.0
65.33,26.0,297.0
63.21,25.0,261.0
61.6,31.0,216.0
61.69,33.0,163.0
62.12,36.0,105.0
61.57,39.0,44.0
58.25,39.0,10.0
57.2,39.0,0.0
54.71,37.0,0.0
48.69,31.0,0.0
48.81,26.0,0.0
45.25,24.0,0.0
44.25,22.0,0.0
44.83,20.0,0.0
46.01,21.0,0.0
50.11,25.0,1.0
56.97,33.0,20.0
64.34,39.0,83.0
68.14,41.0,169.0
68.47,39.0,265.0
68.83,35.0,351.0
69.6,34.0,413.0
66.5,33.0,445.0
66.16,31.0,458.0
64.37,30.0,438.0
63.3,31.0,397.0
61.66,32.0,335.0
63.9,36.0,253.0
64.99,41.0,161.0
62.95,44.0,68.0
62.03,43.0,15.0
59.81,41.0,0.0
57.36,41.0,0.0
53.29,36.0,0.0
51.02,28.0,0.0
47.35,26.0,0.0
45.28,24.0,0.0
44.39,22.0,0.0
44.05,22.0,0.0
45.58,21.0,1.0
48.55,23.0,22.0
54.22,26.0,90.0
58.35,29.0,179.0
61.26,29.0,277.0
60.88,26.0,368.0
61.38,25.0,438.0
59.67,26.0,476.0
57.38,23.0,489.0
56.41,22.0,476.0
56.05,22.0,429.0
56.18,25.0,350.0
57.16,29.0,261.0
58.86,32.0,165.0
58.11,33.0,68.0
59.0,34.0,14.0
57.23,33.0,0.0
58.19,31.0,0.0
52.12,27.0,0.0
42.14,26.0,0.0
45.28,23.0,0.0
42.91,22.0,0.0
40.87,21.0,0.0
40.08,20.0,0.0
41.54,19.0,1.0
44.87,20.0,15.0
47.36,20.0,66.0
49.82,20.0,129.0
51.82,20.0,193.0
54.49,20.0,251.0
54.22,21.0,283.0
53.91,19.0,289.0
53.8,16.0,305.0
51.13,14.0,305.0
49.48,14.0,282.0
48.32,16.0,223.0
37.6,21.0,164.0
41.31,28.0,108.0
45.33,31.0,46.0
46.49,33.0,10.0
44.96,33.0,0.0
42.06,33.0,0.0
41.97,28.0,0.0
39.5,26.0,0.0
36.27,23.0,0.0
36.31,21.0,0.0
35.09,20.0,0.0
36.99,20.0,0.0
40.73,24.0,1.0
52.53,37.0,21.0
59.4,45.0,88.0
65.52,45.0,172.0
63.78,42.0,262.0
64.15,39.0,354.0
63.86,38.0,431.0
58.98,35.0,475.0
59.96,33.0,484.0
58.97,31.0,466.0
58.66,32.0,419.0
59.68,36.0,345.0
60.14,41.0,254.0
58.17,43.0,156.0
61.58,46.0,62.0
60.4,47.0,13.0
59.29,46.0,0.0
54.36,41.0,0.0
46.04,33.0,0.0
49.99,27.0,0.0
47.44,24.0,0.0
46.4,21.0,0.0
46.83,20.0,0.0
47.55,20.0,0.0
52.0,25.0,1.0
60.53,31.0,21.0
67.93,39.0,94.0
73.11,42.0,194.0
75.18,40.0,299.0
75.0,38.0,389.0
73.88,37.0,454.0
71.28,34.0,485.0
70.68,32.0,489.0
68.05,31.0,470.0
68.63,33.0,423.0
69.13,35.0,350.0
71.66,39.0,262.0
72.69,41.0,164.0
71.27,41.0,66.0
68.39,38.0,13.0
65.31,38.0,0.0
62.74,36.0,0.0
57.76,29.0,0.0
51.74,27.0,0.0
49.18,25.0,0.0
47.64,25.0,0.0
42.81,23.0,0.0
42.97,24.0,0.0
48.68,27.0,1.0
59.38,34.0,15.0
66.8,41.0,75.0
69.7,40.0,163.0
70.4,38.0,261.0
71.92,36.0,351.0
72.94,38.0,422.0
73.3,34.0,467.0
72.7,31.0,482.0
71.74,30.0,466.0
70.64,32.0,418.0
69.24,35.0,341.0
68.26,39.0,255.0
67.8,41.0,155.0
66.07,43.0,57.0
62.01,44.0,11.0
60.46,44.0,0.0
55.6,41.0,0.0
51.81,34.0,0.0
52.9,29.0,0.0
49.22,26.0,0.0
48.21,25.0,0.0
46.91,24.0,0.0
47.99,23.0,0.0
52.43,26.0,1.0
62.12,33.0,18.0
69.78,39.0,87.0
74.81,41.0,186.0
75.42,39.0,292.0
77.97,37.0,382.0
78.93,36.0,450.0
75.07,32.0,484.0
74.12,30.0,484.0
72.34,29.0,460.0
71.34,30.0,413.0
71.52,32.0,344.0
73.22,38.0,250.0
73.35,43.0,148.0
70.23,45.0,55.0
67.79,44.0,10.0
64.62,44.0,0.0
61.9,42.0,0.0
58.02,33.0,0.0
54.54,32.0,0.0
51.88,30.0,0.0
50.69,27.0,0.0
49.12,26.0,0.0
49.68,26.0,0.0
54.34,29.0,1.0
63.61,35.0,17.0
70.35,42.0,87.0
74.5,45.0,188.0
74.38,42.0,296.0
73.74,42.0,389.0
72.66,37.0,456.0
64.68,34.0,492.0
62.75,31.0,496.0
60.29,30.0,472.0
59.88,31.0,426.0
61.6,33.0,354.0
64.93,38.0,261.0
68.18,41.0,157.0
69.95,43.0,57.0
65.93,41.0,10.0
62.56,38.0,0.0
60.03,37.0,0.0
54.4,32.0,0.0
49.98,28.0,0.0
47.76,26.0,0.0
43.47,26.0,0.0
42.44,24.0,0.0
41.66,23.0,0.0
43.86,24.0,1.0
50.15,24.0,17.0
54.17,26.0,87.0
58.51,27.0,187.0
60.53,27.0,295.0
61.52,25.0,388.0
60.58,24.0,452.0
54.2,23.0,486.0
50.88,21.0,490.0
52.38,19.0,459.0
50.94,19.0,393.0
52.45,20.0,328.0
53.52,25.0,250.0
50.47,29.0,149.0
46.0,30.0,54.0
52.44,31.0,10.0
51.25,31.0,0.0
54.36,31.0,0.0
49.11,28.0,0.0
50.75,22.0,0.0
47.99,20.0,0.0
47.5,18.0,0.0
44.18,16.0,0.0
44.35,16.0,0.0
44.85,16.0,1.0
46.41,15.0,16.0
50.27,17.0,83.0
55.11,19.0,182.0
57.15,20.0,289.0
58.52,20.0,383.0
61.1,21.0,449.0
56.98,18.0,486.0
55.24,17.0,486.0
56.63,16.0,458.0
56.93,16.0,405.0
59.78,17.0,311.0
58.2,20.0,219.0
56.71,26.0,136.0
57.1,30.0,52.0
58.75,31.0,9.0
59.23,32.0,0.0
58.09,32.0,0.0
53.31,27.0,0.0
57.11,25.0,0.0
53.91,23.0,0.0
50.62,21.0,0.0
50.33,20.0,0.0
52.26,20.0,0.0
53.68,24.0,1.0
63.49,31.0,15.0
65.37,38.0,81.0
70.78,40.0,175.0
68.6,40.0,275.0
60.84,39.0,366.0
64.53,38.0,438.0
63.81,35.0,476.0
62.73,32.0,484.0
61.65,32.0,461.0
60.49,31.0,410.0
59.62,33.0,339.0
65.0,38.0,247.0
57.51,40.0,148.0
52.08,41.0,53.0
47.15,41.0,9.0
47.7,41.0,0.0
51.89,40.0,0.0
60.67,31.0,0.0
61.16,30.0,0.0
58.64,29.0,0.0
55.53,28.0,0.0
54.97,26.0,0.0
53.91,25.0,0.0
61.54,27.0,1.0
66.45,35.0,14.0
73.04,42.0,78.0
71.86,45.0,168.0
70.05,44.0,266.0
74.12,42.0,343.0
69.86,41.0,397.0
72.12,38.0,436.0
72.5,36.0,450.0
68.13,34.0,429.0
66.75,34.0,366.0
66.6,35.0,296.0
64.27,40.0,225.0
62.31,42.0,137.0
59.06,42.0,49.0
57.13,40.0,8.0
56.06,39.0,0.0
52.76,36.0,0.0
54.29,31.0,0.0
61.47,31.0,0.0
55.96,30.0,0.0
54.82,29.0,0.0
53.64,27.0,0.0
54.8,27.0,0.0
61.11,30.0,1.0
68.73,36.0,14.0
68.51,44.0,78.0
69.87,45.0,173.0
67.54,45.0,279.0
63.1,44.0,372.0
61.09,45.0,440.0
61.63,41.0,478.0
66.88,39.0,486.0
65.88,37.0,464.0
65.57,38.0,414.0
66.07,39.0,339.0
73.95,44.0,248.0
74.44,45.0,144.0
71.06,46.0,48.0
70.65,44.0,7.0
66.09,42.0,0.0
72.0,40.0,0.0
60.59,32.0,0.0
57.23,29.0,0.0
53.07,28.0,0.0
52.21,27.0,0.0
50.48,27.0,0.0
51.62,26.0,0.0
60.36,28.0,1.0
66.13,35.0,13.0
73.44,41.0,79.0
75.99,41.0,178.0
73.78,38.0,285.0
70.46,37.0,379.0
69.13,36.0,447.0
66.83,33.0,483.0
65.84,32.0,488.0
65.27,31.0,459.0
64.94,32.0,382.0
63.38,33.0,305.0
63.3,38.0,228.0
64.04,40.0,136.0
60.41,42.0,45.0
58.3,38.0,6.0
55.03,37.0,0.0
52.14,34.0,0.0
44.92,26.0,0.0
50.0,25.0,0.0
46.47,23.0,0.0
44.0,21.0,0.0
43.27,19.0,0.0
40.22,19.0,0.0
50.22,23.0,1.0
56.35,29.0,12.0
62.61,37.0,77.0
66.47,37.0,176.0
67.01,36.0,283.0
67.63,35.0,377.0
66.96,34.0,443.0
62.75,31.0,472.0
58.82,29.0,456.0
59.42,29.0,409.0
57.65,30.0,347.0
56.43,31.0,285.0
58.36,39.0,211.0
61.18,40.0,124.0
62.9,41.0,43.0
62.38,41.0,7.0
58.52,38.0,0.0
59.59,36.0,0.0
56.69,31.0,0.0
55.79,29.0,0.0
51.88,26.0,0.0
50.04,24.0,0.0
49.47,24.0,0.0
49.45,24.0,0.0
49.69,25.0,0.0
51.04,25.0,10.0
54.34,26.0,62.0
58.36,29.0,133.0
59.89,30.0,207.0
60.51,30.0,276.0
64.31,30.0,329.0
61.03,30.0,370.0
62.01,28.0,387.0
61.58,27.0,368.0
59.55,27.0,323.0
59.89,28.0,260.0
59.35,30.0,176.0
59.74,33.0,108.0
60.04,33.0,41.0
60.77,34.0,6.0
58.2,33.0,0.0
56.8,32.0,0.0
52.59,28.0,0.0
51.09,27.0,0.0
48.11,23.0,0.0
45.05,21.0,0.0
43.54,20.0,0.0
43.17,19.0,0.0
45.99,19.0,0.0
47.65,18.0,6.0
51.94,20.0,49.0
62.04,23.0,110.0
67.72,26.0,177.0
70.24,29.0,234.0
72.17,30.0,269.0
72.2,29.0,285.0
70.26,27.0,270.0
67.26,25.0,250.0
63.34,24.0,219.0
62.38,24.0,177.0
63.95,25.0,131.0
63.3,29.0,82.0
58.4,31.0,29.0
52.28,31.0,5.0
48.44,31.0,0.0
48.19,32.0,0.0
40.61,27.0,0.0
48.35,27.0,0.0
50.98,24.0,0.0
46.03,22.0,0.0
43.96,21.0,0.0
49.05,21.0,0.0
57.33,26.0,0.0
65.49,32.0,5.0
70.7,40.0,37.0
74.2,45.0,73.0
77.37,45.0,121.0
77.27,46.0,174.0
77.75,49.0,212.0
73.8,47.0,233.0
73.4,44.0,241.0
70.67,42.0,223.0
71.32,41.0,210.0
72.06,40.0,186.0
70.65,43.0,138.0
70.66,42.0,90.0
68.76,43.0,34.0
65.83,42.0,6.0
59.98,40.0,0.0
57.12,38.0,0.0
48.69,32.0,0.0
52.17,29.0,0.0
50.03,28.0,0.0
48.4,27.0,0.0
46.96,26.0,0.0
48.0,26.0,0.0
53.43,29.0,0.0
62.94,35.0,8.0
70.64,44.0,52.0
75.38,46.0,116.0
77.04,47.0,189.0
76.99,47.0,260.0
77.1,47.0,315.0
73.31,45.0,353.0
73.4,45.0,374.0
73.0,43.0,365.0
72.09,43.0,327.0
72.66,44.0,270.0
75.6,45.0,199.0
75.96,48.0,122.0
74.54,48.0,43.0
71.73,48.0,7.0
65.72,47.0,0.0
63.25,44.0,0.0
61.06,36.0,0.0
55.79,32.0,0.0
52.43,30.0,0.0
51.27,29.0,0.0
49.06,28.0,0.0
49.7,28.0,0.0
55.12,31.0,0.0
64.11,39.0,9.0
71.38,45.0,57.0
77.4,46.0,125.0
79.3,46.0,193.0
80.37,45.0,252.0
81.42,45.0,293.0
79.12,43.0,310.0
78.41,42.0,306.0
76.17,40.0,284.0
75.23,41.0,244.0
74.79,42.0,195.0
74.59,44.0,138.0
74.18,46.0,83.0
71.31,46.0,29.0
69.14,46.0,5.0
65.53,45.0,0.0
62.01,42.0,0.0
56.12,35.0,0.0
53.03,30.0,0.0
50.97,28.0,0.0
49.32,27.0,0.0
48.83,26.0,0.0
48.47,26.0,0.0
55.0,29.0,0.0
63.93,35.0,7.0
74.45,42.0,50.0
74.29,44.0,104.0
82.15,44.0,158.0
85.29,43.0,220.0
85.73,43.0,273.0
84.41,42.0,302.0
81.57,41.0,314.0
77.99,40.0,311.0
77.36,40.0,286.0
74.91,40.0,227.0
69.88,42.0,165.0
68.64,43.0,102.0
66.75,45.0,36.0
66.53,45.0,6.0
63.62,46.0,0.0
62.48,42.0,0.0
57.0,34.0,0.0
53.89,30.0,0.0
49.92,28.0,0.0
50.16,26.0,0.0
48.61,26.0,0.0
50.76,24.0,0.0
57.16,27.0,0.0
65.74,34.0,7.0
72.36,40.0,50.0
77.9,40.0,113.0
78.48,39.0,183.0
79.97,37.0,250.0
81.91,35.0,301.0
79.03,33.0,327.0
76.27,30.0,321.0
74.73,30.0,297.0
73.97,31.0,269.0
74.08,32.0,231.0
75.23,37.0,167.0
70.87,40.0,100.0
65.74,41.0,35.0
63.93,40.0,5.0
60.66,38.0,0.0
60.7,35.0,0.0
57.18,29.0,0.0
55.76,30.0,0.0
51.48,27.0,0.0
49.06,27.0,0.0
47.56,26.0,0.0
47.48,25.0,0.0
49.28,25.0,1.0
52.37,28.0,10.0
57.27,28.0,70.0
61.88,29.0,162.0
64.23,29.0,268.0
66.48,27.0,363.0
67.24,26.0,431.0
65.23,23.0,469.0
63.91,21.0,458.0
62.75,20.0,414.0
62.51,20.0,365.0
62.96,23.0,299.0
63.11,28.0,214.0
61.82,33.0,126.0
60.1,34.0,42.0
59.35,33.0,6.0
56.09,32.0,0.0
55.99,30.0,0.0
54.38,26.0,0.0
49.38,21.0,0.0
45.9,18.0,0.0
45.53,16.0,0.0
43.95,16.0,0.0
44.3,15.0,0.0
45.04,15.0,1.0
49.02,16.0,10.0
51.01,16.0,67.0
54.16,14.0,160.0
56.54,14.0,266.0
59.46,10.0,354.0
60.62,10.0,412.0
59.64,6.0,438.0
57.83,2.0,437.0
57.14,2.0,415.0
56.47,2.0,368.0
57.1,6.0,296.0
57.32,14.0,209.0
57.18,21.0,115.0
59.67,26.0,35.0
59.49,28.0,5.0
56.56,27.0,0.0
58.19,26.0,0.0
53.37,22.0,0.0
49.99,19.0,0.0
48.37,16.0,0.0
47.95,14.0,0.0
46.94,14.0,0.0
48.39,15.0,0.0
54.61,20.0,0.0
63.43,30.0,8.0
71.94,38.0,61.0
77.16,37.0,144.0
78.35,38.0,242.0
78.41,37.0,332.0
77.77,36.0,399.0
77.43,33.0,425.0
77.13,33.0,424.0
78.26,32.0,390.0
77.95,32.0,334.0
77.41,32.0,256.0
76.46,34.0,176.0
74.56,36.0,102.0
73.98,38.0,30.0
71.73,37.0,3.0
67.56,36.0,0.0
64.07,33.0,0.0
57.35,28.0,0.0
55.07,19.0,0.0
52.82,16.0,0.0
53.38,15.0,0.0
52.71,15.0,0.0
53.29,15.0,0.0
57.55,18.0,0.0
66.69,26.0,6.0
71.46,32.0,45.0
74.85,32.0,106.0
71.24,29.0,183.0
68.3,25.0,254.0
68.99,24.0,303.0
66.33,20.0,330.0
65.16,19.0,333.0
65.66,18.0,310.0
67.27,19.0,267.0
68.13,23.0,208.0
66.63,29.0,144.0
73.08,39.0,88.0
74.65,40.0,28.0
74.85,41.0,3.0
70.92,38.0,0.0
64.66,33.0,0.0
61.84,27.0,0.0
57.28,23.0,0.0
53.34,20.0,0.0
52.78,18.0,0.0
50.72,17.0,0.0
51.22,17.0,0.0
57.33,21.0,1.0
67.32,31.0,8.0
75.56,39.0,63.0
78.86,41.0,151.0
78.71,38.0,254.0
77.4,35.0,349.0
78.5,32.0,422.0
76.89,30.0,468.0
76.54,28.0,482.0
75.55,28.0,460.0
74.72,28.0,407.0
73.82,30.0,326.0
75.72,35.0,227.0
76.21,41.0,123.0
75.38,42.0,34.0
74.38,42.0,3.0
69.33,38.0,0.0
66.44,32.0,0.0
60.34,25.0,0.0
57.51,20.0,0.0
54.13,18.0,0.0
50.56,17.0,0.0
49.74,17.0,0.0
50.36,18.0,0.0
59.14,23.0,1.0
67.84,30.0,8.0
74.98,38.0,64.0
76.72,38.0,158.0
76.58,38.0,266.0
76.21,37.0,362.0
73.54,35.0,433.0
72.52,33.0,473.0
67.78,32.0,481.0
70.52,33.0,456.0
68.75,33.0,403.0
68.6,35.0,322.0
70.06,40.0,220.0
73.02,43.0,117.0
75.12,44.0,31.0
72.19,43.0,3.0
68.86,41.0,0.0
65.86,37.0,0.0
60.11,32.0,0.0
57.45,29.0,0.0
55.19,28.0,0.0
54.0,27.0,0.0
51.92,26.0,0.0
53.89,26.0,0.0
60.37,29.0,1.0
68.95,39.0,7.0
76.88,44.0,61.0
79.17,46.0,151.0
79.36,47.0,259.0
79.73,46.0,356.0
79.35,45.0,426.0
77.47,42.0,464.0
76.02,39.0,471.0
72.31,37.0,443.0
71.44,37.0,388.0
74.61,38.0,308.0
76.85,42.0,212.0
75.25,42.0,111.0
73.7,43.0,28.0
73.46,43.0,2.0
67.25,41.0,0.0
66.35,39.0,0.0
59.55,34.0,0.0
58.09,34.0,0.0
54.63,31.0,0.0
52.95,30.0,0.0
51.27,27.0,0.0
51.16,27.0,0.0
53.38,28.0,0.0
56.84,31.0,3.0
60.89,33.0,48.0
62.62,34.0,132.0
64.88,33.0,239.0
65.71,30.0,339.0
65.26,28.0,415.0
63.72,26.0,457.0
61.61,25.0,467.0
60.95,24.0,444.0
61.38,26.0,387.0
61.37,27.0,301.0
62.53,33.0,197.0
64.39,40.0,95.0
63.66,42.0,21.0
63.74,42.0,1.0
60.09,40.0,0.0
56.6,36.0,0.0
53.34,32.0,0.0
53.5,27.0,0.0
54.62,25.0,0.0
50.54,24.0,0.0
46.53,23.0,0.0
46.66,22.0,0.0
48.0,22.0,0.0
47.76,21.0,3.0
52.22,22.0,47.0
59.4,21.0,131.0
58.5,23.0,238.0
56.2,24.0,339.0
54.89,24.0,414.0
51.2,22.0,455.0
51.4,19.0,462.0
50.92,19.0,436.0
52.2,19.0,380.0
52.22,21.0,297.0
58.68,26.0,194.0
60.57,32.0,93.0
60.02,37.0,20.0
64.61,40.0,1.0
59.88,39.0,0.0
58.42,37.0,0.0
53.2,33.0,0.0
51.7,28.0,0.0
51.39,27.0,0.0
53.19,26.0,0.0
51.8,26.0,0.0
51.46,27.0,0.0
57.5,29.0,0.0
66.16,38.0,3.0
69.37,44.0,45.0
74.26,47.0,126.0
69.52,46.0,232.0
61.61,47.0,334.0
59.58,45.0,412.0
54.2,43.0,457.0
55.18,40.0,467.0
54.71,38.0,441.0
56.31,37.0,383.0
56.94,41.0,296.0
58.46,44.0,192.0
68.87,48.0,92.0
73.23,47.0,20.0
72.37,43.0,1.0
68.25,42.0,0.0
62.33,38.0,0.0
59.62,33.0,0.0
57.69,28.0,0.0
54.86,27.0,0.0
53.69,25.0,0.0
52.01,24.0,0.0
53.57,24.0,0.0
59.46,27.0,0.0
68.55,36.0,3.0
74.48,42.0,49.0
71.54,45.0,139.0
68.5,44.0,258.0
69.42,43.0,371.0
70.76,42.0,455.0
68.07,38.0,503.0
64.36,35.0,509.0
62.69,35.0,477.0
62.13,35.0,412.0
63.34,36.0,315.0
65.35,38.0,202.0
66.73,40.0,96.0
64.49,41.0,21.0
60.56,39.0,1.0
64.05,36.0,0.0
64.5,31.0,0.0
57.89,26.0,0.0
52.92,27.0,0.0
51.19,26.0,0.0
56.16,24.0,0.0
53.64,24.0,0.0
58.76,25.0,0.0
65.09,28.0,0.0
72.32,38.0,2.0
79.62,44.0,33.0
81.89,42.0,84.0
79.49,41.0,157.0
78.12,39.0,232.0
78.1,38.0,285.0
71.84,35.0,315.0
72.83,33.0,296.0
71.79,32.0,263.0
71.1,34.0,226.0
75.33,38.0,182.0
82.08,43.0,126.0
81.37,47.0,64.0
83.4,49.0,13.0
80.37,49.0,1.0
77.78,46.0,0.0
70.61,41.0,0.0
60.72,35.0,0.0
58.19,31.0,0.0
54.22,30.0,0.0
52.53,29.0,0.0
50.52,27.0,0.0
52.23,28.0,0.0
57.57,31.0,0.0
67.5,40.0,2.0
75.68,47.0,38.0
79.97,49.0,99.0
77.16,49.0,170.0
78.11,46.0,228.0
75.52,47.0,288.0
71.09,42.0,342.0
68.62,40.0,365.0
67.68,39.0,350.0
66.05,40.0,312.0
68.07,41.0,247.0
72.06,45.0,157.0
76.04,48.0,72.0
78.43,51.0,14.0
75.13,50.0,0.0
69.98,45.0,0.0
65.31,40.0,0.0
57.33,33.0,0.0
53.8,30.0,0.0
44.84,29.0,0.0
46.49,28.0,0.0
45.51,27.0,0.0
46.96,26.0,0.0
52.86,29.0,0.0
63.78,38.0,2.0
75.84,44.0,38.0
79.54,45.0,99.0
78.57,43.0,177.0
77.24,40.0,246.0
76.94,37.0,307.0
74.7,32.0,358.0
74.6,29.0,384.0
72.85,29.0,373.0
72.48,29.0,317.0
72.46,30.0,232.0
72.76,34.0,145.0
72.76,38.0,69.0
70.37,41.0,14.0
71.17,40.0,0.0
63.41,35.0,0.0
61.2,31.0,0.0
58.42,26.0,0.0
57.26,24.0,0.0
55.65,21.0,0.0
54.82,19.0,0.0
52.16,18.0,0.0
51.7,17.0,0.0
53.76,18.0,0.0
56.18,20.0,1.0
59.68,23.0,29.0
64.75,26.0,68.0
67.9,27.0,117.0
69.6,25.0,166.0
73.69,21.0,203.0
70.75,18.0,225.0
68.23,15.0,221.0
67.4,12.0,184.0
65.63,12.0,164.0
63.88,12.0,149.0
61.79,19.0,110.0
56.99,26.0,54.0
55.29,30.0,10.0
55.27,30.0,0.0
53.43,25.0,0.0
54.23,18.0,0.0
50.56,13.0,0.0
49.02,12.0,0.0
47.18,7.0,0.0
44.48,4.0,0.0
43.73,4.0,0.0
44.76,4.0,0.0
46.43,4.0,0.0
48.13,4.0,2.0
50.64,6.0,37.0
54.28,6.0,94.0
56.85,6.0,172.0
61.24,5.0,252.0
60.53,8.0,334.0
58.66,4.0,392.0
55.98,1.0,419.0
54.6,1.0,399.0
52.21,1.0,345.0
52.41,4.0,274.0
53.0,11.0,182.0
53.11,18.0,89.0
52.77,23.0,19.0
52.29,32.0,1.0
53.59,32.0,0.0
55.34,30.0,0.0
52.83,23.0,0.0
50.24,19.0,0.0
46.89,17.0,0.0
45.18,16.0,0.0
