month,day_type,hour,load,solar,wind,price
4,0,20,0.5086166041962863,0.0,0.03303031608576393,0.4399333333333333
4,0,21,0.45678260102455526,0.0,0.033235473328532654,0.3796
4,0,22,0.4237994711046281,0.0,0.03159421538638289,0.3132666666666667
4,0,23,0.4078177218929448,0.0,0.03272258022161085,0.29373333333333335
4,1,0,0.3974377911950614,0.0,0.02882459260900517,0.28493333333333337
4,1,1,0.3912994864914213,0.0,0.02790138501654593,0.2642
4,1,2,0.4062267274752734,0.0,0.02308018981148101,0.2812
4,1,3,0.44051465745920954,0.0,0.020823460141025086,0.28493333333333337
4,1,4,0.5099429457707859,0.004923773826449282,0.017028051149803766,0.30013333333333336
4,1,5,0.5605921658655276,0.023285347054249728,0.013950692508272964,0.34386666666666665
4,1,6,0.6002203388787335,0.05098157482802694,0.013745535265504245,0.37406666666666666
4,1,7,0.6102073934567149,0.07652365155273258,0.013745535265504245,0.36093333333333333
4,1,8,0.6183418781324945,0.09878321239313871,0.014053271129657324,0.3466666666666667
4,1,9,0.6184280441744574,0.1160164207857112,0.018669309091953527,0.3468
4,1,10,0.6119902098963751,0.12565881119584105,0.021541510490715607,0.3086
4,1,11,0.5878247382706474,0.13078774226505904,0.025131762239168208,0.29633333333333334
4,1,12,0.5663632391046117,0.12155566634046663,0.02564465534609001,0.29266666666666663
4,1,13,0.5410027265397563,0.10698950210388751,0.02595239121024309,0.3045333333333333
4,1,14,0.5241695747705829,0.07601075844581079,0.023387925675634087,0.3327333333333333
4,1,15,0.531514204061703,0.03805666853359757,0.022156982219021768,0.335
4,1,16,0.5593930217815445,0.007385660739673922,0.02205440359763741,0.36286666666666667
4,1,17,0.6435567290549842,0.0,0.020823460141025086,0.4
4,1,18,0.6532206609756047,0.0,0.019284780820259688,0.9075333333333333
4,1,19,0.5987667998137172,0.0,0.018566730470569167,0.6729333333333333
4,1,20,0.5396148377924259,0.0,0.020926038762409446,0.4177333333333333
4,1,21,0.4801879650658247,0.0,0.023182768432865368,0.33993333333333337
4,1,22,0.4390857372633254,0.0,0.02492660499639949,0.286
4,1,23,0.4236415000276962,0.0,0.02379824016117153,0.2733333333333333
4,1,0,0.41264507181529275,0.0,0.022156982219021768,0.25666666666666665
4,1,1,0.41120589375727024,0.0,0.024105976025324608,0.18633333333333332
4,1,2,0.4213150168946989,0.0,0.03159421538638289,0.18780000000000002
4,1,3,0.4516772630382556,0.00010257862138436003,0.03231226573607341,0.2353333333333333
4,1,4,0.5094659551813487,0.009539811788745483,0.03939019061159425,0.2846666666666667
4,1,5,0.5495762477150611,0.04523717203050277,0.036928303698369615,0.3214
4,1,6,0.5843032141985224,0.09211560200315531,0.034876731270682415,0.33199999999999996
4,1,7,0.5969070494080188,0.13591667333427704,0.042672706495893775,0.30933333333333335
4,1,8,0.6031684484573201,0.16053554246652346,0.046262958244346376,0.26366666666666666
4,1,9,0.6096503915425978,0.16566447353574146,0.04728874445818997,0.18780000000000002
4,1,10,0.6045481309149398,0.15694529071807084,0.044416543059427896,0.18306666666666668
4,1,11,0.5827788958847508,0.1486364223859377,0.04380107133112174,0.16419999999999998
4,1,12,0.5696406260578419,0.1385837174902704,0.044621700302196615,0.18306666666666668
4,1,13,0.5496583106121686,0.12381239601092256,0.038774718883288095,0.18780000000000002
4,1,14,0.5357989130769278,0.09016660819685247,0.03220968711468905,0.21939999999999998
4,1,15,0.5363948948671708,0.04359591408835301,0.027183334666855408,0.29760000000000003
