utc_timestamp,AT_price_day_ahead,DK_1_price_day_ahead,DK_2_price_day_ahead
2015-06-15T05:00:00Z,38,14.1,14.1
2015-06-15T06:00:00Z,41,31.82,31.82
2015-06-15T07:00:00Z,40,39.14,39.14
2015-06-15T08:00:00Z,39,38.05,38.05
2015-06-15T09:00:00Z,40,37.48,37.48
2015-06-15T10:00:00Z,36,23.38,31.83
2015-06-15T11:00:00Z,35,26.3,31.81
2015-06-15T12:00:00Z,32,29.71,29.71
2015-06-15T13:00:00Z,32,14.26,29.43
2015-06-15T14:00:00Z,31,13.66,13.66
2015-06-15T15:00:00Z,33,13.58,29.43
2015-06-15T16:00:00Z,36,13.35,26.41
2015-06-15T17:00:00Z,38,13.13,26.47
2015-06-15T18:00:00Z,37,13.01,13.01
2015-06-15T19:00:00Z,36,13.11,13.11
2015-06-15T20:00:00Z,35,12.74,12.74
2015-06-15T21:00:00Z,29,11.32,11.32
2015-06-15T22:00:00Z,27,11,11
2015-06-15T23:00:00Z,25,9.24,9.24
2015-06-16T00:00:00Z,25,8.13,8.13
2015-06-16T01:00:00Z,23,7.68,7.68
2015-06-16T02:00:00Z,23,7.94,7.94
2015-06-16T03:00:00Z,25,10.61,10.61
2015-06-16T04:00:00Z,33,13.83,13.83
2015-06-16T05:00:00Z,41,48.15,48.15
2015-06-16T06:00:00Z,45,50.97,50.97
2015-06-16T07:00:00Z,43,43.68,46.66
2015-06-16T08:00:00Z,43,46.77,46.77
2015-06-16T09:00:00Z,42,36.22,49.7
2015-06-16T10:00:00Z,39,31.44,42.73
2015-06-16T11:00:00Z,37,33.53,40.67
2015-06-16T12:00:00Z,36,29.84,39.49
2015-06-16T13:00:00Z,34,19.98,36.94
2015-06-16T14:00:00Z,32,17,36.41
2015-06-16T15:00:00Z,36,13.94,38.18
2015-06-16T16:00:00Z,39,13.9,39.75
2015-06-16T17:00:00Z,40,13.95,42.94
2015-06-16T18:00:00Z,40,36.31,39.62
2015-06-16T19:00:00Z,38,31.27,38.01
2015-06-16T20:00:00Z,37,34.28,34.28
2015-06-16T21:00:00Z,31,23.2,23.2
2015-06-16T22:00:00Z,29,10.96,10.96
2015-06-16T23:00:00Z,27,9.88,9.88
2015-06-17T00:00:00Z,27,8.88,8.88
2015-06-17T01:00:00Z,25,8.42,8.42
2015-06-17T02:00:00Z,24,8.3,8.3
2015-06-17T03:00:00Z,26,10.35,10.35
2015-06-17T04:00:00Z,34,28.59,28.59
2015-06-17T05:00:00Z,42,41.3,41.3
2015-06-17T06:00:00Z,43,43.21,43.21
2015-06-17T07:00:00Z,39,33.3,38.65
2015-06-17T08:00:00Z,37,30.43,30.43
2015-06-17T09:00:00Z,37,19.8,30.92
2015-06-17T10:00:00Z,32,15.89,29.21
2015-06-17T11:00:00Z,31,14.94,28.45
2015-06-17T12:00:00Z,30,14.52,14.52
2015-06-17T13:00:00Z,29,14.08,14.08
2015-06-17T14:00:00Z,30,13.7,13.7
2015-06-17T15:00:00Z,33,13.22,13.22
2015-06-17T16:00:00Z,36,13.09,13.09
2015-06-17T17:00:00Z,38,12.86,12.86
2015-06-17T18:00:00Z,38,12.56,12.56
2015-06-17T19:00:00Z,34,12.11,12.11
2015-06-17T20:00:00Z,33,11.47,11.47
2015-06-17T21:00:00Z,28,9.79,9.79
2015-06-17T22:00:00Z,25,9.29,9.29
2015-06-17T23:00:00Z,23,7.21,7.21
2015-06-18T00:00:00Z,22,5.99,5.99
2015-06-18T01:00:00Z,20,5.21,5.21
2015-06-18T02:00:00Z,20,5.29,5.29
2015-06-18T03:00:00Z,23,7.25,7.25
2015-06-18T04:00:00Z,30,11.72,11.72
2015-06-18T05:00:00Z,39,13.38,13.38
2015-06-18T06:00:00Z,44,17.1,17.1
2015-06-18T07:00:00Z,44,15.91,29.84
2015-06-18T08:00:00Z,43,14.94,14.94
2015-06-18T09:00:00Z,44,13.85,13.85
2015-06-18T10:00:00Z,41,12.95,12.95
2015-06-18T11:00:00Z,38,12.73,12.73
2015-06-18T12:00:00Z,35,12.4,12.4
2015-06-18T13:00:00Z,31,12.12,12.12
2015-06-18T14:00:00Z,29,11.76,11.76
2015-06-18T15:00:00Z,31,11.97,11.97
2015-06-18T16:00:00Z,32,11.89,11.89
2015-06-18T17:00:00Z,34,11.62,11.62
2015-06-18T18:00:00Z,34,11.19,11.19
2015-06-18T19:00:00Z,32,10.75,10.75
2015-06-18T20:00:00Z,32,10.26,10.26
2015-06-18T21:00:00Z,26,9.17,9.17
2015-06-18T22:00:00Z,27,8.17,8.17
2015-06-18T23:00:00Z,25,6.34,6.34
2015-06-19T00:00:00Z,23,4.69,4.69
2015-06-19T01:00:00Z,22,4.27,4.27
2015-06-19T02:00:00Z,22,4.06,4.06
2015-06-19T03:00:00Z,25,4.45,4.45
2015-06-19T04:00:00Z,31,10.19,10.19
2015-06-19T05:00:00Z,38,12.01,12.01
2015-06-19T06:00:00Z,41,12.7,12.7
2015-06-19T07:00:00Z,39,12.99,12.99
2015-06-19T08:00:00Z,36,13.58,13.58
2015-06-19T09:00:00Z,36,13.21,13.21
2015-06-19T10:00:00Z,32,12.98,12.98
2015-06-19T11:00:00Z,31,12.73,12.73
2015-06-19T12:00:00Z,30,12.5,12.5
2015-06-19T13:00:00Z,29,12.15,12.15
2015-06-19T14:00:00Z,29,12.04,12.04
2015-06-19T15:00:00Z,32,12.1,12.1
2015-06-19T16:00:00Z,34,12.09,12.09
2015-06-19T17:00:00Z,35,11.81,11.81
2015-06-19T18:00:00Z,34,11.52,11.52
2015-06-19T19:00:00Z,34,11.84,11.84
2015-06-19T20:00:00Z,35,11.97,11.97
2015-06-19T21:00:00Z,29,11.67,11.67
2015-06-19T22:00:00Z,27,9.61,9.61
2015-06-19T23:00:00Z,26,8.84,8.84
2015-06-20T00:00:00Z,23,8.18,8.18
2015-06-20T01:00:00Z,22,7.19,7.19
2015-06-20T02:00:00Z,22,5.84,5.84
2015-06-20T03:00:00Z,22,5.82,5.82
2015-06-20T04:00:00Z,24,8.11,8.11
2015-06-20T05:00:00Z,25,8.92,8.92
2015-06-20T06:00:00Z,28,9.75,9.75
2015-06-20T07:00:00Z,30,10.4,10.4
2015-06-20T08:00:00Z,30,10.97,10.97
2015-06-20T09:00:00Z,29,10.98,10.98
2015-06-20T10:00:00Z,28,10.44,10.44
2015-06-20T11:00:00Z,26,10.05,10.05
2015-06-20T12:00:00Z,23,9.62,9.62
2015-06-20T13:00:00Z,22,9.46,9.46
2015-06-20T14:00:00Z,22,9.48,9.48
2015-06-20T15:00:00Z,24,9.9,9.9
2015-06-20T16:00:00Z,29,10.22,10.22
2015-06-20T17:00:00Z,31,10.09,10.09
2015-06-20T18:00:00Z,33,9.79,9.79
2015-06-20T19:00:00Z,32,10.02,10.02
2015-06-20T20:00:00Z,34,10.08,10.08
2015-06-20T21:00:00Z,29,9.71,9.71
2015-06-20T22:00:00Z,23,9.8,9.8
2015-06-20T23:00:00Z,19,9.52,9.52
2015-06-21T00:00:00Z,19,9.17,9.17
2015-06-21T01:00:00Z,19,8.76,8.76
2015-06-21T02:00:00Z,18,8.39,8.39
2015-06-21T03:00:00Z,16,8.59,8.59
2015-06-21T04:00:00Z,17,9,9
2015-06-21T05:00:00Z,18,9.74,9.74
2015-06-21T06:00:00Z,19,20.48,20.48
2015-06-21T07:00:00Z,21,22.63,22.63
2015-06-21T08:00:00Z,22,23.77,23.77
2015-06-21T09:00:00Z,24,26.21,26.21
2015-06-21T10:00:00Z,21,23.71,23.71
2015-06-21T11:00:00Z,20,15.52,15.52
2015-06-21T12:00:00Z,19,15.53,15.53
2015-06-21T13:00:00Z,18,16.94,16.94
2015-06-21T14:00:00Z,19,15.33,15.33
2015-06-21T15:00:00Z,22,22.47,22.47
2015-06-21T16:00:00Z,28,28.99,28.99
2015-06-21T17:00:00Z,31,31.95,31.95
2015-06-21T18:00:00Z,33,32.7,32.7
2015-06-21T19:00:00Z,32,32.58,32.58
2015-06-21T20:00:00Z,33,12.95,12.95
2015-06-21T21:00:00Z,29,11.23,11.23
2015-06-21T22:00:00Z,27,11.54,11.54
2015-06-21T23:00:00Z,25,11.08,11.08
2015-06-22T00:00:00Z,24,10.62,10.62
2015-06-22T01:00:00Z,23,10.54,10.54
2015-06-22T02:00:00Z,22,10.58,10.58
2015-06-22T03:00:00Z,25,11.33,11.33
2015-06-22T04:00:00Z,34,16.06,16.06
2015-06-22T05:00:00Z,42,40.11,40.11
2015-06-22T06:00:00Z,44,43.47,43.47
2015-06-22T07:00:00Z,42,43.53,43.53
2015-06-22T08:00:00Z,40,43.72,43.72
2015-06-22T09:00:00Z,40,43.52,43.52
2015-06-22T10:00:00Z,37,38.24,38.24
2015-06-22T11:00:00Z,37,39.7,39.7
2015-06-22T12:00:00Z,36,35.31,35.31
2015-06-22T13:00:00Z,35,34.66,34.66
2015-06-22T14:00:00Z,35,33.04,33.04
2015-06-22T15:00:00Z,37,35.09,35.09
2015-06-22T16:00:00Z,41,35.59,35.59
2015-06-22T17:00:00Z,43,37.69,37.69
2015-06-22T18:00:00Z,41,38.99,38.99
2015-06-22T19:00:00Z,38,35.5,35.5
2015-06-22T20:00:00Z,38,31.04,31.04
2015-06-22T21:00:00Z,32,27.05,27.05
2015-06-22T22:00:00Z,29,12.82,12.82
2015-06-22T23:00:00Z,27,12.32,12.32
2015-06-23T00:00:00Z,26,12.07,12.07
2015-06-23T01:00:00Z,25,11.93,11.93
2015-06-23T02:00:00Z,25,11.88,11.88
2015-06-23T03:00:00Z,26,12.15,12.15
2015-06-23T04:00:00Z,34,30.46,30.46
2015-06-23T05:00:00Z,41,34.04,38.28
2015-06-23T06:00:00Z,45,42.28,42.28
2015-06-23T07:00:00Z,44,40.28,40.28
2015-06-23T08:00:00Z,41,40.42,40.42
2015-06-23T09:00:00Z,41,40.44,40.44
2015-06-23T10:00:00Z,36,32.84,32.84
2015-06-23T11:00:00Z,36,31,31
2015-06-23T12:00:00Z,33,30.35,30.35
2015-06-23T13:00:00Z,32,29.34,29.34
2015-06-23T14:00:00Z,29,27.51,27.51
2015-06-23T15:00:00Z,30,29.88,29.88
2015-06-23T16:00:00Z,32,29.33,33.11
2015-06-23T17:00:00Z,35,24.7,35.03
2015-06-23T18:00:00Z,36,13.24,16.79
2015-06-23T19:00:00Z,34,13.41,13.41
2015-06-23T20:00:00Z,32,12.96,12.96
2015-06-23T21:00:00Z,26,12.25,12.25
2015-06-23T22:00:00Z,25,9.91,9.91
2015-06-23T23:00:00Z,24,6.4,6.4
2015-06-24T00:00:00Z,22,5.24,5.24
2015-06-24T01:00:00Z,21,4.7,4.7
2015-06-24T02:00:00Z,21,4.25,4.25
2015-06-24T03:00:00Z,23,5.33,5.33
2015-06-24T04:00:00Z,30,11.14,11.14
2015-06-24T05:00:00Z,36,13.39,13.39
2015-06-24T06:00:00Z,38,13.67,16.65
2015-06-24T07:00:00Z,36,13.57,16.81
2015-06-24T08:00:00Z,35,13.53,16.82
2015-06-24T09:00:00Z,35,13.51,16.74
2015-06-24T10:00:00Z,31,13.5,17.45
2015-06-24T11:00:00Z,31,13.47,16.64
2015-06-24T12:00:00Z,30,13.45,14.72
2015-06-24T13:00:00Z,30,13.31,13.77
2015-06-24T14:00:00Z,30,13.06,13.06
2015-06-24T15:00:00Z,32,12.95,12.95
2015-06-24T16:00:00Z,38,13,13
2015-06-24T17:00:00Z,42,12.71,12.71
2015-06-24T18:00:00Z,42,12.53,12.53
2015-06-24T19:00:00Z,40,12.37,12.37
2015-06-24T20:00:00Z,38,11.61,11.61
2015-06-24T21:00:00Z,33,11,11
2015-06-24T22:00:00Z,29,8.26,8.26
2015-06-24T23:00:00Z,28,6.61,6.61
2015-06-25T00:00:00Z,27,5.1,5.1
2015-06-25T01:00:00Z,26,4.86,4.86
2015-06-25T02:00:00Z,26,5.21,5.21
2015-06-25T03:00:00Z,27,6.88,6.88
2015-06-25T04:00:00Z,35,11.51,11.51
2015-06-25T05:00:00Z,43,16.35,16.35
2015-06-25T06:00:00Z,44,16.85,16.85
2015-06-25T07:00:00Z,43,21.86,21.86
2015-06-25T08:00:00Z,41,38.89,38.89
2015-06-25T09:00:00Z,40,30.36,30.36
2015-06-25T10:00:00Z,37,18.01,18.01
2015-06-25T11:00:00Z,36,19.9,19.9
2015-06-25T12:00:00Z,35,17.65,17.65
2015-06-25T13:00:00Z,35,16.71,16.71
2015-06-25T14:00:00Z,35,16.16,16.16
2015-06-25T15:00:00Z,38,23.86,23.86
2015-06-25T16:00:00Z,42,34.48,34.48
2015-06-25T17:00:00Z,43,32.1,32.1
2015-06-25T18:00:00Z,44,14.04,14.04
2015-06-25T19:00:00Z,42,13.68,13.68
2015-06-25T20:00:00Z,41,12.24,12.24
2015-06-25T21:00:00Z,35,11.24,11.24
2015-06-25T22:00:00Z,32,12.71,12.71
2015-06-25T23:00:00Z,30,12.4,12.4
2015-06-26T00:00:00Z,29,12.15,12.15
2015-06-26T01:00:00Z,28,12.02,12.02
2015-06-26T02:00:00Z,28,12.02,12.02
2015-06-26T03:00:00Z,30,12.38,12.38
2015-06-26T04:00:00Z,35,30.69,30.69
2015-06-26T05:00:00Z,44,44.51,44.51
2015-06-26T06:00:00Z,45,45.05,45.05
2015-06-26T07:00:00Z,43,41.33,41.33
2015-06-26T08:00:00Z,42,37.91,37.91
2015-06-26T09:00:00Z,40,36.97,36.97
2015-06-26T10:00:00Z,35,35.98,35.98
2015-06-26T11:00:00Z,36,35.44,35.44
2015-06-26T12:00:00Z,33,33.93,33.93
2015-06-26T13:00:00Z,35,34.17,34.17
2015-06-26T14:00:00Z,35,34.27,35.72
2015-06-26T15:00:00Z,37,38.61,38.61
2015-06-26T16:00:00Z,40,41.26,41.26
2015-06-26T17:00:00Z,40,41.03,41.03
2015-06-26T18:00:00Z,39,36.95,36.95
2015-06-26T19:00:00Z,37,31.82,31.82
2015-06-26T20:00:00Z,36,30.24,30.24
2015-06-26T21:00:00Z,31,12.99,12.99
2015-06-26T22:00:00Z,32,16.24,16.24
2015-06-26T23:00:00Z,29,15.13,15.13
2015-06-27T00:00:00Z,27,14.32,14.32
2015-06-27T01:00:00Z,26,13.85,13.85
2015-06-27T02:00:00Z,26,13.36,13.36
2015-06-27T03:00:00Z,25,13.48,13.48
2015-06-27T04:00:00Z,27,25.13,25.13
2015-06-27T05:00:00Z,28,26.08,26.08
2015-06-27T06:00:00Z,32,33.21,33.21
2015-06-27T07:00:00Z,33,35.48,35.48
2015-06-27T08:00:00Z,32,34.91,34.91
2015-06-27T09:00:00Z,32,34.13,34.13
2015-06-27T10:00:00Z,29,32.34,32.34
2015-06-27T11:00:00Z,27,28.14,28.14
2015-06-27T12:00:00Z,24,26.43,26.43
2015-06-27T13:00:00Z,23,25.05,25.05
2015-06-27T14:00:00Z,23,25.06,25.06
2015-06-27T15:00:00Z,25,27.01,27.01
2015-06-27T16:00:00Z,29,29.41,29.41
2015-06-27T17:00:00Z,31,24.2,24.2
2015-06-27T18:00:00Z,32,16.24,16.24
2015-06-27T19:00:00Z,31,15.78,15.78
2015-06-27T20:00:00Z,32,15.72,15.72
2015-06-27T21:00:00Z,28,14.35,14.35
2015-06-27T22:00:00Z,23,14.19,14.19
2015-06-27T23:00:00Z,19,13.47,13.47
2015-06-28T00:00:00Z,18,13.12,13.12
2015-06-28T01:00:00Z,16,12.71,12.71
2015-06-28T02:00:00Z,16,12.12,12.12
2015-06-28T03:00:00Z,14,12.13,12.13
2015-06-28T04:00:00Z,14,12.74,12.74
2015-06-28T05:00:00Z,17,13.4,13.4
2015-06-28T06:00:00Z,19,14.37,14.37
2015-06-28T07:00:00Z,20,15.56,15.56
2015-06-28T08:00:00Z,19,15.04,15.04
2015-06-28T09:00:00Z,20,16.07,16.07
2015-06-28T10:00:00Z,19,15.23,15.23
2015-06-28T11:00:00Z,17,14.94,14.94
2015-06-28T12:00:00Z,16,14.3,14.3
2015-06-28T13:00:00Z,15,14.68,14.68
2015-06-28T14:00:00Z,16,15.55,15.55
2015-06-28T15:00:00Z,24,17.42,17.42
2015-06-28T16:00:00Z,29,28.72,28.72
2015-06-28T17:00:00Z,33,32.87,32.87
2015-06-28T18:00:00Z,36,32.84,32.84
2015-06-28T19:00:00Z,36,30.6,30.6
2015-06-28T20:00:00Z,37,24.31,24.31
2015-06-28T21:00:00Z,32,15.54,15.54
2015-06-28T22:00:00Z,30,13.71,13.71
2015-06-28T23:00:00Z,28,12.94,12.94
2015-06-29T00:00:00Z,25,11.79,11.79
2015-06-29T01:00:00Z,24,11.48,11.48
2015-06-29T02:00:00Z,25,11.48,11.48
2015-06-29T03:00:00Z,27,13.95,13.95
2015-06-29T04:00:00Z,36,17.22,17.22
2015-06-29T05:00:00Z,44,36.3,36.3
2015-06-29T06:00:00Z,45,47.62,47.62
2015-06-29T07:00:00Z,44,43.93,43.93
2015-06-29T08:00:00Z,43,41.55,41.55
2015-06-29T09:00:00Z,41,40.02,40.02
2015-06-29T10:00:00Z,40,34.55,34.55
2015-06-29T11:00:00Z,39,32.62,32.62
2015-06-29T12:00:00Z,35,31.69,31.69
2015-06-29T13:00:00Z,36,32.17,32.17
2015-06-29T14:00:00Z,36,34.5,34.5
2015-06-29T15:00:00Z,39,39.46,39.46
2015-06-29T16:00:00Z,43,39.13,39.13
2015-06-29T17:00:00Z,45,32.03,32.03
2015-06-29T18:00:00Z,45,29.86,29.86
2015-06-29T19:00:00Z,42,23.58,23.58
2015-06-29T20:00:00Z,40,17.04,17.04
2015-06-29T21:00:00Z,35,14.05,14.05
2015-06-29T22:00:00Z,32,13.66,13.66
2015-06-29T23:00:00Z,31,12.18,12.18
2015-06-30T00:00:00Z,29,11.61,11.61
2015-06-30T01:00:00Z,28,11.38,11.38
2015-06-30T02:00:00Z,28,11.49,11.49
2015-06-30T03:00:00Z,30,13.63,13.63
2015-06-30T04:00:00Z,37,36.07,36.07
2015-06-30T05:00:00Z,45,42.55,42.55
2015-06-30T06:00:00Z,45,42.61,42.61
2015-06-30T07:00:00Z,42,37.93,37.93
2015-06-30T08:00:00Z,38,36.07,36.07
2015-06-30T09:00:00Z,37,35.72,35.72
2015-06-30T10:00:00Z,34,32.91,32.91
2015-06-30T11:00:00Z,33,31.88,31.88
2015-06-30T12:00:00Z,32,31.23,31.23
2015-06-30T13:00:00Z,33,31.97,31.97
2015-06-30T14:00:00Z,35,33.92,33.92
2015-06-30T15:00:00Z,40,40.02,40.02
2015-06-30T16:00:00Z,42,43.9,43.9
2015-06-30T17:00:00Z,44,46.79,46.79
2015-06-30T18:00:00Z,44,44.54,44.54
2015-06-30T19:00:00Z,41,41.16,41.16
2015-06-30T20:00:00Z,40,36.93,36.93
2015-06-30T21:00:00Z,34,30.46,30.46
2015-06-30T22:00:00Z,29,13.43,13.43
2015-06-30T23:00:00Z,28,12.85,12.85
2015-07-01T00:00:00Z,28,12.29,12.29
2015-07-01T01:00:00Z,27,11.92,11.92
2015-07-01T02:00:00Z,27,12,12
2015-07-01T03:00:00Z,29,13.27,13.27
2015-07-01T04:00:00Z,36,29.17,29.17
2015-07-01T05:00:00Z,42,39.78,39.78
2015-07-01T06:00:00Z,43,41.54,41.54
2015-07-01T07:00:00Z,38,36.9,36.9
2015-07-01T08:00:00Z,35,34.22,34.22
2015-07-01T09:00:00Z,34,31.99,31.99
2015-07-01T10:00:00Z,32,30.04,30.04
2015-07-01T11:00:00Z,30,28.77,28.77
2015-07-01T12:00:00Z,30,29.43,29.43
2015-07-01T13:00:00Z,31,29.99,29.99
2015-07-01T14:00:00Z,32,29.83,29.83
2015-07-01T15:00:00Z,37,32.36,32.36
2015-07-01T16:00:00Z,40,19.94,19.94
2015-07-01T17:00:00Z,42,17.43,17.43
2015-07-01T18:00:00Z,39,15.17,15.17
2015-07-01T19:00:00Z,37,14.21,14.21
2015-07-01T20:00:00Z,34,13.4,13.4
2015-07-01T21:00:00Z,29,12.4,12.4
2015-07-01T22:00:00Z,28,10.57,10.57
2015-07-01T23:00:00Z,26,9,9
2015-07-02T00:00:00Z,25,7.31,7.31
2015-07-02T01:00:00Z,24,6.62,6.62
2015-07-02T02:00:00Z,25,6.49,6.49
2015-07-02T03:00:00Z,27,9.23,9.23
2015-07-02T04:00:00Z,34,12.25,12.25
2015-07-02T05:00:00Z,41,13.44,13.44
2015-07-02T06:00:00Z,42,14.02,14.02
2015-07-02T07:00:00Z,38,14.09,14.09
2015-07-02T08:00:00Z,35,14.12,14.12
2015-07-02T09:00:00Z,33,13.83,13.83
2015-07-02T10:00:00Z,30,13.42,13.42
2015-07-02T11:00:00Z,29,13.07,13.07
2015-07-02T12:00:00Z,29,12.92,12.92
2015-07-02T13:00:00Z,30,12.11,12.11
2015-07-02T14:00:00Z,31,11.69,11.69
2015-07-02T15:00:00Z,38,12.08,12.08
2015-07-02T16:00:00Z,41,12.58,12.58
2015-07-02T17:00:00Z,45,12.65,12.65
2015-07-02T18:00:00Z,45,12.6,12.6
2015-07-02T19:00:00Z,42,11.58,11.58
2015-07-02T20:00:00Z,38,10.8,10.8
2015-07-02T21:00:00Z,31,8.73,8.73
2015-07-02T22:00:00Z,30,4.86,4.86
2015-07-02T23:00:00Z,29,4.72,4.72
2015-07-03T00:00:00Z,28,4.33,4.33
2015-07-03T01:00:00Z,28,4.19,4.19
2015-07-03T02:00:00Z,29,4.27,4.27
2015-07-03T03:00:00Z,32,5.07,5.07
2015-07-03T04:00:00Z,41,10.03,10.03
2015-07-03T05:00:00Z,52,13.02,13.02
2015-07-03T06:00:00Z,55,41.9,41.9
2015-07-03T07:00:00Z,48,41.28,41.28
2015-07-03T08:00:00Z,45,41.32,41.32
2015-07-03T09:00:00Z,43,41.29,41.29
2015-07-03T10:00:00Z,38,35.22,35.22
2015-07-03T11:00:00Z,36,33.95,33.95
2015-07-03T12:00:00Z,35,35.34,35.34
2015-07-03T13:00:00Z,37,35.24,35.24
2015-07-03T14:00:00Z,40,47.43,47.43
2015-07-03T15:00:00Z,46,60,60
2015-07-03T16:00:00Z,54,58.94,58.94
2015-07-03T17:00:00Z,56,57.34,57.34
2015-07-03T18:00:00Z,50,39.91,39.91
2015-07-03T19:00:00Z,48,37.86,37.86
2015-07-03T20:00:00Z,46,41.3,41.3
2015-07-03T21:00:00Z,39,34.55,34.55
2015-07-03T22:00:00Z,41,37.04,37.04
2015-07-03T23:00:00Z,37,31.76,31.76
2015-07-04T00:00:00Z,34,31,31
2015-07-04T01:00:00Z,32,32.09,32.09
2015-07-04T02:00:00Z,33,29.74,29.74
2015-07-04T03:00:00Z,33,28.46,28.46
2015-07-04T04:00:00Z,36,27.58,27.58
2015-07-04T05:00:00Z,39,30.82,30.82
2015-07-04T06:00:00Z,41,35.03,35.03
2015-07-04T07:00:00Z,42,38.94,38.94
2015-07-04T08:00:00Z,38,31.35,31.35
2015-07-04T09:00:00Z,36,28.68,28.68
2015-07-04T10:00:00Z,35,28.15,28.15
2015-07-04T11:00:00Z,33,28.12,28.12
2015-07-04T12:00:00Z,33,27.67,27.67
2015-07-04T13:00:00Z,33,28.68,28.68
2015-07-04T14:00:00Z,37,30.91,30.91
2015-07-04T15:00:00Z,42,39.29,39.29
2015-07-04T16:00:00Z,46,43.99,43.99
2015-07-04T17:00:00Z,49,44.14,44.14
2015-07-04T18:00:00Z,48,40.05,40.05
2015-07-04T19:00:00Z,48,38.99,38.99
2015-07-04T20:00:00Z,49,39.89,39.89
2015-07-04T21:00:00Z,42,28.84,28.84
2015-07-04T22:00:00Z,33,10.28,10.28
2015-07-04T23:00:00Z,30,10.05,10.05
2015-07-05T00:00:00Z,29,9.53,9.53
2015-07-05T01:00:00Z,27,9.14,9.14
2015-07-05T02:00:00Z,27,8.94,8.94
2015-07-05T03:00:00Z,27,8.82,8.82
2015-07-05T04:00:00Z,27,9.82,9.82
2015-07-05T05:00:00Z,28,25.58,25.58
2015-07-05T06:00:00Z,29,26.08,26.08
2015-07-05T07:00:00Z,30,26.1,26.1
2015-07-05T08:00:00Z,29,24.77,24.77
2015-07-05T09:00:00Z,31,24.01,24.01
2015-07-05T10:00:00Z,29,24.36,24.36
2015-07-05T11:00:00Z,28,23.08,23.08
2015-07-05T12:00:00Z,28,22.72,22.72
2015-07-05T13:00:00Z,28,24.02,24.02
2015-07-05T14:00:00Z,28,24.74,24.74
2015-07-05T15:00:00Z,31,28.65,28.65
2015-07-05T16:00:00Z,37,32.56,32.56
2015-07-05T17:00:00Z,39,33.6,33.6
2015-07-05T18:00:00Z,42,33.57,33.57
2015-07-05T19:00:00Z,43,11.83,11.83
2015-07-05T20:00:00Z,41,11.64,11.64
2015-07-05T21:00:00Z,37,10.81,10.81
2015-07-05T22:00:00Z,32,10.74,10.74
2015-07-05T23:00:00Z,30,9.4,9.4
2015-07-06T00:00:00Z,30,8.59,8.59
2015-07-06T01:00:00Z,29,7.14,7.14
2015-07-06T02:00:00Z,30,6.07,6.07
2015-07-06T03:00:00Z,33,7.88,7.88
2015-07-06T04:00:00Z,45,10.19,10.19
2015-07-06T05:00:00Z,52,11.57,11.57
2015-07-06T06:00:00Z,53,12.15,12.15
2015-07-06T07:00:00Z,52,12.49,12.49
2015-07-06T08:00:00Z,49,12.56,12.56
2015-07-06T09:00:00Z,46,12.2,12.2
2015-07-06T10:00:00Z,43,11.83,11.83
2015-07-06T11:00:00Z,38,11.56,11.56
2015-07-06T12:00:00Z,37,11.12,11.12
2015-07-06T13:00:00Z,40,10.55,10.55
2015-07-06T14:00:00Z,48,9.97,9.97
2015-07-06T15:00:00Z,55,10.15,10.15
2015-07-06T16:00:00Z,58,10.15,10.15
2015-07-06T17:00:00Z,58,10.23,10.23
2015-07-06T18:00:00Z,59,10.21,10.21
2015-07-06T19:00:00Z,57,10.27,10.27
2015-07-06T20:00:00Z,56,10.19,10.19
2015-07-06T21:00:00Z,48,9.39,9.39
2015-07-06T22:00:00Z,36,5.64,5.64
2015-07-06T23:00:00Z,34,5.85,5.85
2015-07-07T00:00:00Z,33,5.09,5.09
2015-07-07T01:00:00Z,32,5.03,5.03
2015-07-07T02:00:00Z,32,4.74,4.74
2015-07-07T03:00:00Z,34,7.64,7.64
2015-07-07T04:00:00Z,45,9.95,9.95
2015-07-07T05:00:00Z,56,47.08,47.08
2015-07-07T06:00:00Z,58,47.14,47.14
2015-07-07T07:00:00Z,54,47.17,47.17
2015-07-07T08:00:00Z,48,50.1,50.1
2015-07-07T09:00:00Z,46,57.42,57.42
2015-07-07T10:00:00Z,42,46.35,46.35
2015-07-07T11:00:00Z,39,35.77,35.77
2015-07-07T12:00:00Z,40,35.67,35.67
2015-07-07T13:00:00Z,42,19.91,19.91
2015-07-07T14:00:00Z,45,19.95,19.95
2015-07-07T15:00:00Z,53,47.05,47.05
2015-07-07T16:00:00Z,53,30.98,30.98
2015-07-07T17:00:00Z,56,29.52,29.52
2015-07-07T18:00:00Z,52,12.06,12.06
2015-07-07T19:00:00Z,46,11.78,11.78
2015-07-07T20:00:00Z,44,11.31,11.31
2015-07-07T21:00:00Z,37,10.7,10.7
2015-07-07T22:00:00Z,31,8.15,8.15
2015-07-07T23:00:00Z,28,6.98,6.98
2015-07-08T00:00:00Z,28,6.21,6.21
2015-07-08T01:00:00Z,26,5.37,5.37
2015-07-08T02:00:00Z,26,4.97,4.97
2015-07-08T03:00:00Z,29,6.05,6.05
2015-07-08T04:00:00Z,34,8.42,8.42
2015-07-08T05:00:00Z,41,9.29,9.29
2015-07-08T06:00:00Z,41,10.17,10.17
2015-07-08T07:00:00Z,37,10.57,10.57
2015-07-08T08:00:00Z,34,10.93,10.93
2015-07-08T09:00:00Z,30,10.32,10.32
2015-07-08T10:00:00Z,27,9.89,9.89
2015-07-08T11:00:00Z,24,9.65,9.65
